"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
Metropolitan Statistical Area
GeoFips,GeoName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",0.9,-0.6,1.0,0.9,0.3,1.1,1.0,0.9,1.8,0.7,1.2,-0.1,-1.0,-0.1,-0.4,-0.5,-0.5,-1.5,-0.6,-1.3,-0.5,0.4,0.6,0.7,0.5,0.3,-0.1,-0.1,-0.2,-0.1,-0.3,-0.2,-0.1,-0.5,-0.3,-0.1,-0.3,-0.1,0.3,0.0,0.2,0.0,-0.2,0.0,0.0,-0.1,-0.6,-0.6,-0.8,-0.7,-0.7,-0.5,-0.4,-0.5
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",2.1,2.9,3.9,1.3,1.2,3.0,2.4,1.1,0.4,1.0,0.9,2.6,1.5,2.8,1.0,1.7,2.1,2.2,-0.3,2.3,1.2,2.1,2.5,1.6,1.7,1.7,2.2,2.9,2.3,0.3,0.7,1.4,1.4,0.7,1.7,0.9,0.9,0.0,0.4,0.3,1.0,1.0,1.4,1.2,0.8,1.1,1.3,1.3,1.5,1.7,1.5,1.1,0.9,1.5
37900,"Peoria, IL (Metropolitan Statistical Area)",0.7,1.5,1.1,0.3,0.5,0.5,0.8,0.2,0.4,0.0,0.9,-0.1,-1.0,-1.4,-1.8,-2.2,-1.9,-0.8,-0.1,0.6,0.5,0.6,0.2,0.1,0.1,0.9,0.1,0.0,0.1,0.1,-0.3,-0.3,0.1,0.0,0.4,0.4,0.5,0.6,0.4,0.8,-0.1,0.3,0.2,0.4,-0.5,-0.5,-0.4,-0.8,-0.8,-0.6,-0.8,-0.7,-0.7,-0.2
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1.3,0.6,-0.2,-0.7,-0.4,-0.1,-0.1,-0.3,-0.3,0.0,-0.1,0.1,0.1,0.1,0.3,0.3,0.8,0.9,0.7,0.2,0.2,0.6,0.4,0.5,0.5,0.4,0.3,0.2,0.4,0.4,0.5,0.4,0.5,0.5,0.5,0.4,0.5,0.4,0.4,0.6,0.6,0.7,0.6,0.5,0.5,0.4,0.4,0.4,0.5,0.3,0.2,0.2,-0.2,0.1
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",3.6,4.8,5.8,6.3,5.2,2.7,2.1,3.7,4.2,4.7,4.3,2.9,3.0,3.1,4.3,5.1,4.2,4.4,2.9,2.5,1.4,3.1,3.4,3.9,4.9,5.0,4.1,3.8,3.7,3.4,3.0,2.8,2.6,2.4,2.9,3.8,3.7,2.7,2.2,1.2,1.1,0.8,1.4,1.3,1.6,1.6,1.7,1.4,1.5,1.7,2.0,1.5,1.5,1.0
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",-0.4,-0.7,1.1,-0.6,1.0,0.1,0.7,0.5,1.8,1.9,1.3,-0.1,-1.2,-0.5,-0.4,-0.6,-0.4,0.2,-0.1,-0.5,-1.0,0.3,0.3,-0.3,0.5,-0.1,0.0,0.0,-0.3,-0.2,-0.1,-0.7,-0.5,-0.5,-0.8,-0.7,-0.8,-1.2,-0.6,-0.7,-0.5,-0.9,-1.5,-1.6,-0.8,-0.8,-1.6,-1.5,-1.6,-1.4,-1.9,-1.1,-1.9,-0.9
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",0.0,0.1,-0.3,-0.8,-1.0,-0.1,-0.3,-0.4,-0.3,-0.6,-0.5,-0.6,-0.4,-0.5,-1.0,-1.5,-1.0,-0.9,-0.6,-0.4,0.0,0.3,0.4,0.2,-0.2,-0.3,-0.4,-0.4,-0.4,-0.5,-0.4,-0.4,-0.4,-0.3,-0.5,-0.6,-0.4,-0.2,-0.1,-0.1,0.1,0.4,0.3,0.2,0.1,-0.1,-0.1,-0.2,0.0,0.0,-0.1,-0.2,-0.7,-0.4
38340,"Pittsfield, MA (Metropolitan Statistical Area)",0.6,0.7,-1.4,0.5,0.1,-0.6,-1.6,-1.0,1.1,-0.6,-0.2,-0.3,-1.7,-0.1,-0.1,-0.6,-0.4,-0.1,-0.3,0.0,-0.3,-0.5,-0.6,-0.5,0.0,-0.2,-0.2,0.0,-0.6,-0.4,-0.3,-0.6,-0.3,-0.1,-0.3,-0.4,-0.4,-0.1,-0.4,-0.1,0.1,-0.2,0.1,-0.3,-0.1,-0.4,-0.3,-0.2,0.0,-0.4,-0.4,-0.2,-0.6,-0.6
38540,"Pocatello, ID (Metropolitan Statistical Area)",1.4,1.5,2.1,0.7,2.9,2.3,5.0,4.4,2.5,1.5,1.3,1.3,0.8,0.4,-0.1,0.1,0.0,-1.2,-0.8,0.4,0.4,1.6,2.7,2.3,2.4,1.5,0.5,0.7,0.4,0.6,0.1,0.6,0.2,-0.3,0.8,0.7,1.4,0.9,1.5,1.6,1.4,0.5,0.1,-0.5,-0.1,0.6,0.4,0.7,1.2,1.0,1.0,1.4,1.3,0.9
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",0.9,2.3,2.0,1.9,1.9,1.3,1.2,2.0,1.4,1.4,0.7,1.4,0.8,1.2,1.5,1.6,1.5,1.6,2.1,1.2,0.9,0.6,0.3,0.6,0.9,0.8,1.4,1.4,1.1,1.4,1.5,1.2,1.1,0.9,0.7,0.4,0.1,0.3,0.4,0.1,-0.1,0.6,0.5,0.6,1.0,0.5,0.8,0.7,0.9,0.9,0.8,1.0,0.9,0.6
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1.4,1.9,2.6,2.1,1.5,1.5,1.7,2.4,2.6,2.9,2.6,1.3,0.6,-0.2,0.7,0.8,1.3,1.0,2.2,2.3,3.3,3.2,2.6,2.7,2.3,2.4,2.7,2.4,1.9,1.6,1.5,1.9,1.6,1.1,0.8,1.4,1.7,1.6,1.6,1.6,1.2,1.4,1.2,1.0,1.5,1.6,1.9,1.2,0.8,0.7,0.8,0.0,-0.4,0.0
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",3.9,6.1,6.5,14.3,9.5,4.4,3.6,4.0,5.5,6.9,7.4,6.5,6.0,4.5,4.7,4.2,4.6,5.3,4.5,5.1,6.5,3.3,2.5,2.8,2.8,1.9,2.6,2.3,2.1,1.7,1.4,2.3,3.2,3.8,4.8,4.2,3.4,3.4,1.7,0.6,1.2,0.6,0.7,0.9,1.4,2.0,2.3,1.7,1.5,1.5,1.9,2.9,3.3,3.1
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",2.2,2.4,0.6,2.0,1.4,1.7,0.1,1.3,1.3,1.2,0.8,0.8,0.8,1.1,1.3,1.1,1.2,1.8,1.8,0.8,1.2,0.9,1.1,0.7,0.2,0.7,0.8,0.8,1.0,1.4,1.6,1.4,1.3,1.4,1.0,0.5,0.4,0.3,0.4,0.4,0.4,0.4,0.0,0.3,0.2,0.3,0.4,0.6,0.7,0.7,0.1,1.0,0.0,0.1
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",4.9,7.5,11.0,6.9,4.8,-0.1,11.1,7.2,4.4,5.6,4.3,3.2,4.4,3.7,3.7,3.8,7.7,5.4,6.1,4.2,5.0,4.0,4.7,5.7,5.5,6.0,4.7,3.8,3.8,3.3,3.5,2.4,2.7,2.7,3.1,4.0,4.4,2.3,1.2,0.0,-0.1,-0.1,0.3,1.0,1.4,1.3,1.6,1.5,1.6,1.4,1.8,2.2,1.6,1.2
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1.7,1.2,1.2,0.5,-1.7,-0.5,0.7,0.4,0.3,0.3,-0.4,0.4,0.1,0.2,0.5,0.7,0.7,1.1,1.0,0.7,0.6,0.4,0.2,0.4,0.3,0.2,0.4,0.5,0.6,0.9,0.9,0.6,0.8,0.6,0.2,-0.4,-0.4,-0.3,-0.1,0.0,0.2,0.3,0.5,0.4,0.5,0.5,0.5,0.4,0.7,0.3,0.1,0.2,-0.2,0.3
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",3.3,4.9,6.1,4.7,4.2,2.8,3.3,5.9,4.3,5.5,4.5,3.0,2.7,2.1,1.5,1.5,1.0,1.2,1.5,2.4,1.7,3.0,3.9,4.2,4.3,3.3,3.8,3.0,3.8,2.4,2.8,3.7,2.9,2.2,2.5,3.4,4.1,4.7,3.9,3.5,3.0,2.2,1.9,2.3,1.9,2.3,3.3,3.0,2.6,2.4,2.6,3.4,2.4,2.4
39380,"Pueblo, CO (Metropolitan Statistical Area)",0.8,1.8,1.1,2.2,-0.1,1.6,-0.8,-0.8,-0.5,1.5,0.1,-0.1,-0.4,0.3,-1.2,-0.3,0.2,0.2,-0.5,-0.1,-0.4,0.3,0.8,1.8,1.7,1.6,1.4,1.6,2.1,1.8,1.2,1.6,1.8,0.9,0.5,0.8,1.5,2.0,1.0,0.7,1.0,0.4,0.3,0.1,0.1,1.0,1.0,0.8,0.6,0.4,0.7,0.6,0.1,0.0
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",5.7,7.4,7.7,13.6,12.8,5.6,1.1,6.2,8.3,8.5,7.5,6.6,7.2,5.2,6.5,6.2,6.4,6.6,6.0,7.0,8.4,4.4,2.6,2.7,2.7,2.6,1.4,1.8,2.0,1.9,1.4,2.8,2.6,2.1,2.9,-1.6,1.2,1.7,0.5,-0.5,0.1,-0.3,1.5,0.9,1.7,2.3,2.8,1.9,1.4,2.1,2.3,3.7,3.9,1.8
39540,"Racine, WI (Metropolitan Statistical Area)",0.4,-0.3,0.0,0.2,0.6,1.3,-0.9,-0.4,0.1,0.3,0.4,-0.6,-0.5,-0.8,-0.1,0.4,-0.4,0.3,1.0,1.0,1.1,1.3,1.3,0.8,0.9,0.8,0.5,0.5,0.6,0.4,0.3,0.1,0.4,0.5,0.5,0.8,0.3,0.2,0.2,0.2,0.2,-0.2,-0.1,0.1,0.2,0.0,0.2,0.7,0.2,0.0,-0.1,-0.5,-0.3,0.3
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",2.7,3.0,2.8,2.7,2.8,1.7,1.7,2.3,2.1,2.2,2.8,1.9,1.9,2.8,3.9,4.4,3.3,2.3,3.4,3.2,4.1,3.5,3.6,4.0,4.2,4.4,4.2,3.9,4.0,3.6,3.5,3.6,3.1,2.8,3.0,3.9,4.7,4.6,4.1,3.1,2.5,2.2,2.2,2.2,2.3,2.4,2.6,2.3,2.1,2.1,1.8,2.4,2.0,2.0
39660,"Rapid City, SD (Metropolitan Statistical Area)",-0.4,3.7,4.2,-0.2,1.6,0.5,4.6,2.9,2.2,1.3,-3.4,0.4,1.3,1.5,2.9,1.8,1.4,2.4,0.6,-0.5,1.2,2.6,1.9,1.2,0.6,0.8,-0.2,-0.2,0.4,0.7,1.0,1.1,0.9,0.3,1.7,0.5,1.1,1.2,1.8,1.7,1.2,0.6,1.4,1.4,1.1,0.1,0.8,1.2,1.0,1.3,0.8,1.9,2.0,1.3
39740,"Reading, PA (Metropolitan Statistical Area)",0.8,0.9,0.5,1.4,0.2,0.4,0.5,-0.6,0.8,1.0,0.3,0.4,0.1,0.2,0.8,0.1,0.7,1.1,1.3,1.8,1.2,1.4,1.0,1.2,1.1,0.9,0.9,0.9,0.9,1.1,1.0,0.8,1.0,1.2,1.3,1.3,1.5,0.8,0.6,0.5,0.6,0.4,0.3,0.3,0.3,0.3,0.3,0.6,0.9,0.2,0.3,0.2,0.5,0.3
39820,"Redding, CA (Metropolitan Statistical Area)",2.2,1.9,1.5,4.5,2.9,6.3,3.1,5.5,3.4,8.3,3.9,3.2,1.0,1.1,2.0,2.5,1.3,2.2,2.8,3.2,5.4,3.5,2.0,0.6,0.6,0.4,0.3,0.6,0.8,0.0,1.0,1.7,2.3,1.8,1.0,0.4,0.3,0.2,0.4,0.0,0.0,0.3,0.3,0.5,0.4,-0.1,0.3,0.6,0.3,0.1,-0.1,0.1,-0.7,-0.3
39900,"Reno, NV (Metropolitan Statistical Area)",3.2,5.2,5.3,4.2,4.6,3.2,4.3,5.7,5.9,5.5,4.5,3.4,3.3,1.2,2.5,2.5,2.9,3.1,3.0,2.6,3.4,2.9,2.6,2.8,3.5,3.1,3.3,3.0,2.7,2.5,2.5,3.1,2.9,2.7,2.8,2.7,2.0,2.1,1.5,0.7,1.0,0.7,1.0,1.1,1.4,1.6,1.9,1.7,1.9,1.9,1.3,1.3,0.5,0.2
40060,"Richmond, VA (Metropolitan Statistical Area) *",0.3,1.6,0.3,1.3,0.8,1.4,1.8,1.8,1.0,1.1,0.8,1.0,0.7,0.8,0.8,1.1,1.4,1.9,1.8,1.6,1.8,1.5,1.8,1.5,1.4,1.3,1.2,1.4,1.3,1.4,1.3,1.1,1.2,1.3,1.5,1.6,1.9,1.4,1.2,1.0,0.8,0.8,1.3,1.1,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.7,0.9,0.9
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",1.9,2.4,1.6,1.1,2.3,1.5,2.7,5.1,6.5,4.3,5.0,3.4,3.7,3.4,3.9,4.8,5.1,6.4,6.8,7.5,7.9,4.1,3.0,1.5,1.4,1.5,1.4,1.7,2.2,2.6,2.7,3.1,3.2,3.8,3.8,3.2,2.9,2.0,1.1,1.1,1.9,1.1,0.8,0.6,0.9,0.9,1.0,1.0,0.8,0.6,0.7,0.9,0.5,0.4
40220,"Roanoke, VA (Metropolitan Statistical Area) *",0.6,2.9,2.1,1.9,1.3,0.8,0.9,1.2,0.5,0.7,-0.5,0.5,0.0,0.0,0.4,0.2,0.2,0.5,0.3,0.4,1.0,1.3,0.4,1.0,0.9,0.6,0.7,0.6,0.4,0.5,0.5,0.3,0.3,0.6,0.6,0.9,1.2,1.0,0.9,0.7,0.3,0.2,0.5,0.5,0.3,0.2,-0.1,0.1,0.1,0.2,0.1,-0.2,-0.2,0.1
40340,"Rochester, MN (Metropolitan Statistical Area)",1.5,1.0,1.1,0.5,0.9,0.5,1.2,1.1,0.3,1.2,0.5,0.9,0.4,1.0,0.8,1.0,0.1,0.4,2.2,1.3,1.5,1.7,1.2,1.9,0.7,0.2,0.8,1.2,1.8,1.7,1.7,1.2,1.5,1.3,1.2,1.0,1.3,1.0,1.2,0.9,0.6,0.8,0.7,1.1,0.7,0.8,1.2,1.0,0.9,1.0,0.7,0.4,0.3,0.4
40380,"Rochester, NY (Metropolitan Statistical Area)",1.6,0.6,0.3,0.0,-0.2,0.7,0.1,0.2,-0.4,0.1,-0.2,0.4,0.6,0.3,-0.4,0.0,0.1,0.0,0.7,1.0,0.8,0.8,1.1,0.7,0.2,0.1,0.2,0.0,0.0,0.1,0.6,0.2,0.2,0.1,0.1,-0.2,0.0,0.2,0.3,0.2,0.2,0.4,0.2,0.2,0.1,-0.1,-0.1,0.0,0.2,0.0,-0.3,-0.2,-0.6,-0.3
40420,"Rockford, IL (Metropolitan Statistical Area)",1.2,-0.2,0.0,0.8,0.6,-0.2,-0.2,0.0,0.9,0.3,1.0,0.3,-0.6,-0.6,-0.1,0.6,0.0,0.1,0.3,0.6,1.1,1.8,1.5,1.5,1.2,1.2,1.3,0.9,0.9,0.8,1.1,0.7,0.8,1.1,0.8,1.1,1.6,1.8,0.7,0.0,-0.1,-0.3,-0.4,-0.2,-0.5,-0.4,-0.2,-0.3,-0.2,-0.2,-0.4,-0.5,-0.6,-0.1
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",0.3,0.6,1.1,1.3,1.2,1.6,1.2,1.5,0.8,0.7,0.2,0.7,0.9,0.8,0.5,1.3,0.8,1.0,0.5,0.4,1.0,0.9,0.8,1.0,1.3,1.1,0.8,0.9,0.1,0.3,-0.1,0.6,0.5,0.5,0.6,0.5,0.8,0.9,1.0,0.4,0.4,-0.5,-0.7,-0.8,-0.7,-1.2,-0.3,-0.4,-0.6,-0.5,0.0,-0.3,0.5,0.8
40660,"Rome, GA (Metropolitan Statistical Area)",1.5,2.3,0.7,1.2,1.1,1.2,0.7,1.3,-0.4,-0.8,0.4,0.1,-0.1,-0.9,0.1,0.4,0.4,0.6,1.0,0.3,0.2,1.0,1.0,1.2,1.0,1.4,1.2,1.1,1.0,0.9,1.3,0.4,1.6,1.0,0.5,0.3,0.9,0.2,0.6,0.5,0.1,-0.3,-0.2,0.0,0.0,0.3,0.5,0.8,0.5,0.4,0.3,-0.1,1.0,0.7
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",3.0,2.8,3.0,0.4,2.4,2.3,2.3,3.0,4.1,3.0,3.3,2.4,3.1,2.2,2.0,2.7,2.7,3.6,3.6,3.6,6.5,3.0,1.6,1.0,0.8,1.5,1.7,1.7,1.8,2.0,2.3,3.2,3.1,2.4,1.9,1.3,1.1,1.2,1.3,1.2,1.0,1.0,0.9,1.0,1.2,1.3,1.4,1.3,1.1,1.0,0.6,0.4,0.4,0.1
40980,"Saginaw, MI (Metropolitan Statistical Area)",0.5,1.3,0.4,0.5,0.3,-0.1,0.2,0.3,0.1,-0.2,0.3,-1.4,-1.4,-1.4,-0.5,-0.8,0.0,-0.4,-0.3,-0.6,-0.1,0.1,0.0,-0.1,0.0,-0.1,-0.1,-0.2,-0.3,-0.2,-0.2,-0.2,-0.1,-0.3,-0.1,-0.5,-0.7,-1.3,-0.6,-0.6,-0.5,-0.5,-0.3,-0.8,-0.8,-1.0,-0.4,-0.3,-0.6,-0.2,-0.3,-0.2,-0.6,-0.3
41060,"St. Cloud, MN (Metropolitan Statistical Area)",5.9,1.9,0.6,1.9,1.4,2.1,0.9,2.0,0.9,1.0,1.0,1.1,0.7,0.7,0.7,1.0,1.1,1.0,1.8,1.5,2.0,1.2,1.1,1.3,1.1,1.2,0.8,1.0,0.7,1.3,1.6,1.5,1.5,1.2,1.0,1.3,1.5,1.5,1.0,0.9,0.6,0.3,0.1,0.4,0.7,1.0,0.6,0.7,0.8,0.5,0.4,0.5,0.5,0.4
41100,"St. George, UT (Metropolitan Statistical Area)",7.0,8.1,3.3,5.5,10.5,2.3,7.3,5.2,7.0,7.5,10.2,6.0,5.0,5.1,6.0,9.0,10.5,8.3,4.3,4.7,5.2,7.4,6.7,7.6,9.6,8.7,7.5,5.0,4.1,3.8,3.6,3.6,5.0,4.9,5.8,8.0,6.6,4.3,2.5,1.1,0.9,1.9,1.9,1.8,2.6,2.2,2.9,4.0,3.4,3.3,3.8,5.2,3.2,2.4
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",-1.1,1.4,1.3,-0.2,-0.2,0.7,0.8,0.2,-0.1,-0.3,-0.3,-0.6,-0.6,-0.2,-0.2,-0.5,-0.2,-0.3,-0.7,0.5,0.1,0.5,0.7,0.7,0.0,0.7,0.2,0.7,0.8,0.5,2.0,-0.1,0.0,0.0,-0.4,0.1,0.6,1.0,0.5,0.7,0.2,0.2,0.1,-0.3,-0.4,-0.5,-0.2,-0.3,-0.5,-2.2,-0.3,-0.7,-0.9,-1.0
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",1.8,-0.2,-0.3,-0.5,-0.4,0.0,0.0,-0.3,0.1,0.2,0.1,0.0,-0.2,0.1,0.5,0.7,0.6,0.6,0.4,0.1,0.4,0.6,0.4,0.6,0.4,0.5,0.4,0.4,0.2,0.4,0.5,0.4,0.4,0.4,0.4,0.3,0.5,0.4,0.4,0.4,0.4,0.2,0.1,0.2,0.2,0.2,0.0,0.1,0.0,0.0,0.1,-0.2,-0.4,-0.1
41420,"Salem, OR (Metropolitan Statistical Area)",2.3,2.9,2.0,1.3,3.6,2.3,3.4,4.5,3.8,2.8,3.0,1.3,0.3,0.2,0.4,0.7,0.8,1.0,2.0,2.0,2.3,2.6,2.7,2.8,2.4,2.3,2.1,2.2,2.0,1.7,1.2,1.0,1.4,1.0,0.9,1.2,1.7,1.5,1.1,1.1,0.8,0.6,0.5,0.4,1.0,1.4,2.1,1.7,1.3,0.6,0.8,0.7,-0.2,0.1
41500,"Salinas, CA (Metropolitan Statistical Area)",-2.7,1.8,0.6,0.4,3.2,2.8,1.8,2.0,0.9,1.0,1.9,2.5,2.2,2.4,2.5,2.1,2.4,1.6,1.4,1.1,2.2,2.0,1.9,-0.2,-5.0,0.9,1.9,4.0,2.9,2.2,1.7,1.0,0.5,0.2,-0.2,-0.9,-0.8,0.1,0.9,1.0,1.5,1.1,1.1,0.6,0.6,0.7,0.9,0.3,0.1,0.2,-0.4,-0.3,-1.0,-0.5
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",1.0,3.2,1.3,2.2,2.6,2.0,1.9,1.5,1.1,1.4,0.4,0.1,0.2,1.2,2.0,2.1,2.0,1.5,2.3,1.7,2.1,2.7,2.6,2.7,2.5,2.5,2.5,2.2,2.2,2.0,2.0,1.7,1.9,2.2,1.9,2.1,2.3,2.0,1.6,1.0,1.1,0.8,0.7,0.8,1.0,1.1,1.3,1.3,1.4,1.4,1.4,2.5,2.2,1.8
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",1.3,3.3,2.3,2.7,2.4,2.8,3.3,3.0,3.3,3.3,3.9,2.9,2.3,2.3,1.8,1.1,1.3,0.8,0.7,0.6,1.5,2.9,3.1,3.0,2.7,2.1,2.1,2.3,1.4,1.3,1.4,1.2,1.0,0.9,1.1,1.5,2.1,1.9,1.7,1.8,1.7,1.6,1.7,1.6,1.2,1.3,1.9,1.8,1.3,1.1,0.9,0.2,0.3,0.1
41660,"San Angelo, TX (Metropolitan Statistical Area)",-0.2,2.6,-0.9,3.0,1.3,2.3,1.5,0.9,1.9,2.8,3.0,2.3,4.3,4.1,1.9,0.4,0.8,0.1,0.9,1.1,-1.4,-0.2,1.4,0.7,1.3,0.4,0.8,0.6,0.5,-0.2,0.1,-0.2,0.1,0.2,0.3,0.1,1.0,0.5,0.9,1.1,1.6,1.0,1.4,1.3,1.5,1.0,0.2,-0.1,0.5,0.9,0.6,-0.8,-0.2,0.1
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",1.7,3.1,2.2,3.0,1.6,0.9,1.8,2.0,1.7,1.3,2.0,2.2,2.9,2.6,2.4,2.6,3.0,2.3,0.5,0.5,0.7,1.6,2.2,2.2,2.5,2.3,1.9,1.8,1.9,1.8,1.8,1.6,2.1,1.8,2.3,2.1,3.2,2.8,2.5,2.2,2.2,1.8,1.9,1.8,2.1,2.1,1.9,1.8,1.6,1.4,1.6,1.4,2.0,1.8
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",1.9,1.9,3.0,4.6,2.7,4.9,1.6,4.4,3.5,2.9,2.6,2.7,2.4,2.3,2.4,2.9,3.3,3.6,3.9,3.4,2.8,1.6,1.6,0.3,0.6,0.3,1.1,1.5,1.6,1.9,1.4,1.5,1.1,0.5,0.5,0.3,0.3,1.0,1.6,1.3,1.3,1.0,1.1,1.0,1.1,0.9,0.6,0.3,0.3,-0.2,-0.1,-0.6,0.1,-0.2
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",0.6,0.3,0.5,0.4,0.2,0.2,0.9,0.4,0.4,0.4,1.1,1.1,1.2,1.6,1.2,1.5,1.3,1.0,1.2,1.5,1.7,1.1,1.2,0.9,0.5,0.6,1.0,1.6,1.5,1.1,1.1,0.9,-0.4,-0.3,-0.3,0.1,0.3,0.8,1.4,1.4,1.0,1.3,1.4,1.5,1.5,1.5,0.9,0.6,0.4,0.1,-0.4,-2.6,-0.9,-0.2
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",3.6,2.7,3.5,2.2,0.1,2.4,1.2,2.1,2.4,0.9,2.4,1.8,1.6,2.2,1.7,1.7,0.8,1.3,1.8,1.8,0.1,1.0,1.3,1.2,0.8,1.3,1.9,1.9,1.4,0.9,0.9,0.2,-1.1,-0.3,0.0,0.7,0.9,1.2,1.6,1.4,1.2,1.6,1.5,1.7,1.5,1.4,0.8,0.4,0.2,-0.3,-0.5,-2.2,-0.3,0.0
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",3.5,2.8,5.7,3.8,4.7,0.7,6.2,3.3,5.3,3.4,3.9,3.3,2.9,2.9,3.6,4.3,3.9,3.6,2.5,4.4,2.3,0.7,0.9,0.7,1.3,1.4,1.6,1.6,1.4,1.4,1.8,1.5,0.6,0.6,0.9,0.7,0.7,0.9,1.4,0.7,0.6,0.5,1.1,0.6,0.9,0.7,0.6,0.2,0.3,-0.2,-0.3,-0.9,0.9,-0.1
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",2.1,4.1,9.2,2.4,3.1,5.9,5.9,4.2,-0.2,5.2,2.9,2.3,1.9,2.3,2.0,3.0,2.1,2.1,2.0,2.6,-0.8,0.1,1.3,1.1,1.0,0.7,0.8,1.7,2.3,1.1,0.9,0.1,-0.6,-0.6,-0.3,-0.4,0.1,0.7,1.3,1.4,1.2,0.7,0.6,0.9,0.8,1.0,0.4,0.2,-0.4,-0.3,-1.0,-3.7,1.4,-1.0
42140,"Santa Fe, NM (Metropolitan Statistical Area)",2.9,3.4,4.2,3.4,3.3,4.2,4.8,3.6,1.5,3.7,0.7,1.8,3.8,2.7,2.3,1.9,4.0,3.6,2.4,2.6,2.7,3.0,3.4,3.7,3.7,4.0,2.2,2.6,1.4,1.6,1.4,1.0,1.9,1.2,0.9,0.9,0.9,1.0,1.1,1.1,1.0,1.1,0.8,0.7,0.4,0.4,0.7,0.7,0.5,0.7,0.9,0.2,0.2,0.1
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",1.3,1.7,2.6,0.2,0.4,1.5,1.2,1.5,1.7,0.0,1.6,1.8,2.4,2.9,2.1,2.9,2.1,1.8,1.1,2.8,1.3,1.2,0.8,0.5,1.1,0.1,0.4,1.3,0.9,0.5,0.8,0.8,0.5,0.4,0.1,0.2,0.0,0.8,1.1,1.1,0.9,0.3,1.1,1.2,1.1,0.8,0.5,0.3,0.1,0.1,0.0,-2.4,1.5,-0.6
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",2.5,3.1,5.5,6.2,2.1,4.2,3.7,4.0,3.0,3.7,3.3,2.3,2.0,2.2,1.6,2.6,3.0,3.1,3.3,3.5,2.6,1.9,1.8,1.4,1.3,1.5,1.4,2.0,2.0,1.7,1.5,1.1,0.0,0.3,0.1,-0.2,-0.2,0.5,1.2,1.4,1.1,0.5,0.5,0.8,0.9,0.4,0.3,-0.1,-1.0,-1.0,-0.5,-0.8,-0.4,-0.2
42340,"Savannah, GA (Metropolitan Statistical Area)",0.3,-1.7,0.5,0.3,0.1,3.7,2.9,2.8,0.6,1.5,1.0,1.5,1.7,0.5,0.9,0.9,1.1,1.6,1.1,0.6,1.4,1.4,2.0,1.9,1.7,1.3,0.8,1.1,0.6,1.1,0.7,1.2,1.5,1.0,2.0,1.3,2.4,2.4,1.6,2.6,1.4,2.2,2.0,1.2,1.9,2.0,1.7,1.1,1.1,1.3,0.7,1.0,2.2,1.6
